col,row,lat,long,id,noSnowMap,noSnowMapRBG,centroid_lat,centroid_long,area_points,x,y,area
662,312,36.9400100708,-117.052574158,69,2,[  0 128   0],36.957645416259766,-117.2127571105957,"{'top_right': (662, 311), 'bottom_left': (661, 312), 'bottom_right': (662, 312), 'top_left': (661, 311)}",2408795.97811,1885613.15583,412.909246137
663,312,36.8297195435,-117.234611511,70,2,[  0 128   0],36.846933364868164,-117.39447593688965,"{'top_right': (663, 311), 'bottom_left': (662, 312), 'bottom_right': (663, 312), 'top_left': (662, 311)}",2392861.13695,1873011.51894,412.115374873
664,312,36.719078064,-117.415771484,71,2,[  0 128   0],36.735868453979492,-117.57531929016113,"{'top_right': (664, 311), 'bottom_left': (663, 312), 'bottom_right': (664, 312), 'top_left': (663, 311)}",2376956.59301,1860402.85839,411.321084488
665,312,36.6080818176,-117.596061707,72,2,[  0 128   0],36.624455451965332,-117.75528717041016,"{'top_right': (665, 311), 'bottom_left': (664, 312), 'bottom_right': (665, 312), 'top_left': (664, 311)}",2361082.68211,1847787.34844,410.520422376
666,312,36.4967422485,-117.775474548,73,2,[  0 128   0],36.512701034545898,-117.93438339233398,"{'top_right': (666, 311), 'bottom_left': (665, 312), 'bottom_right': (666, 312), 'top_left': (665, 311)}",2345239.40104,1835165.3721,409.716366428
667,312,36.3850631714,-117.954032898,74,2,[  0 128   0],36.400609970092773,-118.11260986328125,"{'top_right': (667, 311), 'bottom_left': (666, 312), 'bottom_right': (667, 312), 'top_left': (666, 311)}",2329426.92304,1822537.10502,408.909187577
668,312,36.2730484009,-118.131713867,75,2,[  0 128   0],36.288186073303223,-118.28996849060059,"{'top_right': (668, 311), 'bottom_left': (667, 312), 'bottom_right': (668, 312), 'top_left': (667, 311)}",2313645.4252,1809902.61862,408.097082857
669,312,36.1607055664,-118.308540344,76,2,[  0 128   0],36.175433158874512,-118.46646881103516,"{'top_right': (669, 311), 'bottom_left': (668, 312), 'bottom_right': (669, 312), 'top_left': (668, 311)}",2297894.40199,1797261.98221,407.291286781
670,312,36.048034668,-118.484512329,77,2,[  0 128   0],36.062355995178223,-118.64211082458496,"{'top_right': (670, 311), 'bottom_left': (669, 312), 'bottom_right': (670, 312), 'top_left': (669, 311)}",2282174.20296,1784615.38126,406.479561207
671,312,35.9350395203,-118.659629822,78,2,[  0 128   0],35.948960304260254,-118.81689262390137,"{'top_right': (671, 311), 'bottom_left': (670, 312), 'bottom_right': (671, 312), 'top_left': (670, 311)}",2266485.3531,1771963.10805,405.658077812
