col,row,lat,long,id,noSnowMap,noSnowMapRBG,centroid_lat,centroid_long,area_points,x,y,area
610,341,47.0280990601,-110.06803894,0,2,[  0 128   0],47.063791275024414,-110.26634788513184,"{'top_right': (610, 340), 'bottom_left': (609, 341), 'bottom_right': (610, 341), 'top_left': (609, 340)}",2608745.47483,1351829.84376,483.086119933
610,342,47.1991348267,-110.21396637,1,2,[  0 128   0],47.234523773193359,-110.41328048706055,"{'top_right': (610, 341), 'bottom_left': (609, 342), 'bottom_right': (610, 342), 'top_left': (609, 341)}",2596485.11608,1370050.66417,484.216042048
611,342,47.0992088318,-110.465019226,2,2,[  0 128   0],47.133979797363281,-110.66404342651367,"{'top_right': (611, 341), 'bottom_left': (610, 342), 'bottom_right': (611, 342), 'top_left': (610, 341)}",2578203.86114,1357744.62883,483.554079123
609,343,47.4699172974,-110.108108521,3,2,[  0 128   0],47.505620002746582,-110.3087215423584,"{'top_right': (609, 342), 'bottom_left': (608, 343), 'bottom_right': (609, 343), 'top_left': (608, 342)}",2602513.00064,1400610.655,486.005018537
610,343,47.3701171875,-110.361183167,4,2,[  0 128   0],47.405198097229004,-110.56151008605957,"{'top_right': (610, 342), 'bottom_left': (609, 343), 'bottom_right': (610, 343), 'top_left': (609, 342)}",2584197.05086,1388286.49837,485.351132154
611,343,47.2696342468,-110.612953186,5,2,[  0 128   0],47.304095268249512,-110.81298828125,"{'top_right': (611, 342), 'bottom_left': (610, 343), 'bottom_right': (611, 343), 'top_left': (610, 342)}",2565904.60716,1375954.99279,484.685837667
612,343,47.16847229,-110.863426208,6,2,[  0 128   0],47.20231819152832,-111.06315422058105,"{'top_right': (612, 342), 'bottom_left': (611, 343), 'bottom_right': (612, 343), 'top_left': (611, 342)}",2547636.02067,1363616.215,484.013563806
613,343,47.0666427612,-111.112586975,7,2,[  0 128   0],47.099873542785645,-111.31200981140137,"{'top_right': (613, 342), 'bottom_left': (612, 343), 'bottom_right': (613, 343), 'top_left': (612, 342)}",2529391.36787,1351270.22727,483.337655555
608,344,47.741065979,-110.000762939,8,2,[  0 128   0],47.77708625793457,-110.20268821716309,"{'top_right': (608, 343), 'bottom_left': (607, 344), 'bottom_right': (608, 344), 'top_left': (607, 343)}",2608559.09686,1431228.87638,487.794258469
609,344,47.6414031982,-110.255889893,9,2,[  0 128   0],47.676793098449707,-110.4575309753418,"{'top_right': (609, 343), 'bottom_left': (608, 344), 'bottom_right': (609, 344), 'top_left': (608, 343)}",2590208.65964,1418886.847,487.140706328
610,344,47.5410423279,-110.50970459,10,2,[  0 128   0],47.575809478759766,-110.71105003356934,"{'top_right': (610, 343), 'bottom_left': (609, 344), 'bottom_right': (610, 344), 'top_left': (609, 343)}",2571881.46976,1406537.1941,486.481779224
611,344,47.4399986267,-110.762199402,11,2,[  0 128   0],47.474143981933594,-110.96324157714844,"{'top_right': (611, 343), 'bottom_left': (610, 344), 'bottom_right': (611, 344), 'top_left': (610, 343)}",2553578.00387,1394180.2062,485.811870443
612,344,47.3382759094,-111.013374329,12,2,[  0 128   0],47.37180233001709,-111.2141056060791,"{'top_right': (612, 343), 'bottom_left': (611, 344), 'bottom_right': (612, 344), 'top_left': (611, 343)}",2535298.48563,1381815.83789,485.135136149
613,344,47.2358818054,-111.26322937,13,2,[  0 128   0],47.268792152404785,-111.46364784240723,"{'top_right': (613, 343), 'bottom_left': (612, 344), 'bottom_right': (613, 344), 'top_left': (612, 343)}",2517042.70856,1369444.23648,484.459104348
614,344,47.1328239441,-111.511772156,14,2,[  0 128   0],47.165121078491211,-111.71186828613281,"{'top_right': (614, 343), 'bottom_left': (613, 344), 'bottom_right': (614, 344), 'top_left': (613, 343)}",2498810.90924,1357065.5764,483.781488838
615,344,47.0291099548,-111.759002686,15,2,[  0 128   0],47.060796737670898,-111.95876502990723,"{'top_right': (615, 343), 'bottom_left': (614, 344), 'bottom_right': (615, 344), 'top_left': (614, 343)}",2480603.48276,1344680.03986,483.09198724
608,345,47.9130516052,-110.149108887,16,2,[  0 128   0],47.948759078979492,-110.35207939147949,"{'top_right': (608, 344), 'bottom_left': (607, 345), 'bottom_right': (608, 345), 'top_left': (607, 344)}",2596238.39826,1449545.19363,488.927022185
609,345,47.8128242493,-110.40499115,17,2,[  0 128   0],47.847901344299316,-110.60766792297363,"{'top_right': (609, 344), 'bottom_left': (608, 345), 'bottom_right': (609, 345), 'top_left': (608, 344)}",2577876.69943,1437177.64555,488.270549488
610,345,47.7119026184,-110.659538269,18,2,[  0 128   0],47.746352195739746,-110.86191558837891,"{'top_right': (610, 344), 'bottom_left': (609, 345), 'bottom_right': (610, 345), 'top_left': (609, 344)}",2559538.44017,1424802.49161,487.607509272
611,345,47.610294342,-110.912757874,19,2,[  0 128   0],47.644120216369629,-111.11482048034668,"{'top_right': (611, 344), 'bottom_left': (610, 345), 'bottom_right': (611, 345), 'top_left': (610, 344)}",2541223.96511,1412420.00366,486.933484527
612,345,47.5080070496,-111.164634705,20,2,[  0 128   0],47.541210174560547,-111.36638259887695,"{'top_right': (612, 344), 'bottom_left': (611, 345), 'bottom_right': (612, 345), 'top_left': (611, 344)}",2522933.51324,1400030.02342,486.256021648
613,345,47.4050445557,-111.415184021,21,2,[  0 128   0],47.437629699707031,-111.61660766601562,"{'top_right': (613, 344), 'bottom_left': (612, 345), 'bottom_right': (613, 345), 'top_left': (612, 344)}",2504666.88909,1387632.69202,485.578718271
614,345,47.3014183044,-111.664405823,22,2,[  0 128   0],47.333388328552246,-111.8654956817627,"{'top_right': (614, 344), 'bottom_left': (613, 345), 'bottom_right': (614, 345), 'top_left': (613, 344)}",2486424.33024,1375228.3884,484.89369352
615,345,47.1971321106,-111.91229248,23,2,[  0 128   0],47.228492736816406,-112.11304664611816,"{'top_right': (615, 344), 'bottom_left': (614, 345), 'bottom_right': (615, 345), 'top_left': (614, 344)}",2468206.1032,1362817.17575,484.202732282
616,345,47.0922012329,-112.158851624,24,2,[  0 128   0],47.122950553894043,-112.35926055908203,"{'top_right': (616, 344), 'bottom_left': (615, 345), 'bottom_right': (616, 345), 'top_left': (615, 344)}",2450012.4833,1350399.22468,483.50641824
607,346,48.1850624084,-110.040809631,25,2,[  0 128   0],48.221088409423828,-110.2451229095459,"{'top_right': (607, 345), 'bottom_left': (606, 346), 'bottom_right': (607, 346), 'top_left': (606, 345)}",2602286.35749,1480260.87565,490.706050909
608,346,48.0849761963,-110.298789978,26,2,[  0 128   0],48.120366096496582,-110.50281143188477,"{'top_right': (608, 345), 'bottom_left': (607, 346), 'bottom_right': (608, 346), 'top_left': (607, 345)}",2583890.27473,1467875.98405,490.050639163
609,346,47.9841842651,-110.555427551,27,2,[  0 128   0],48.018940925598145,-110.75914573669434,"{'top_right': (609, 345), 'bottom_left': (608, 346), 'bottom_right': (609, 346), 'top_left': (608, 345)}",2565517.34256,1455483.01636,489.396455579
610,346,47.8826942444,-110.810714722,28,2,[  0 128   0],47.91682243347168,-111.01412200927734,"{'top_right': (610, 345), 'bottom_left': (609, 346), 'bottom_right': (610, 346), 'top_left': (609, 345)}",2547168.03282,1443082.35032,488.730829618
611,346,47.7805175781,-111.064651489,29,2,[  0 128   0],47.814019203186035,-111.26774024963379,"{'top_right': (611, 345), 'bottom_left': (610, 346), 'bottom_right': (611, 346), 'top_left': (610, 345)}",2528842.55808,1430674.24177,488.054929138
612,346,47.6776618958,-111.317237854,30,2,[  0 128   0],47.710536956787109,-111.5200023651123,"{'top_right': (612, 345), 'bottom_left': (611, 346), 'bottom_right': (612, 346), 'top_left': (611, 345)}",2510541.01882,1418258.62439,487.377788725
613,346,47.5741271973,-111.568473816,31,2,[  0 128   0],47.606383323669434,-111.77090835571289,"{'top_right': (613, 345), 'bottom_left': (612, 346), 'bottom_right': (613, 346), 'top_left': (612, 345)}",2492263.65985,1405835.65363,486.69794025
614,346,47.4699287415,-111.818367004,32,2,[  0 128   0],47.501567840576172,-112.02046203613281,"{'top_right': (614, 345), 'bottom_left': (613, 346), 'bottom_right': (614, 346), 'top_left': (613, 345)}",2474010.44532,1393405.68683,486.01016268
615,346,47.3650741577,-112.066917419,33,2,[  0 128   0],47.396096229553223,-112.2686653137207,"{'top_right': (615, 345), 'bottom_left': (614, 346), 'bottom_right': (615, 346), 'top_left': (614, 345)}",2455781.51268,1380968.66876,485.318357813
616,346,47.259563446,-112.314125061,34,2,[  0 128   0],47.28997802734375,-112.51551628112793,"{'top_right': (616, 345), 'bottom_left': (615, 346), 'bottom_right': (616, 346), 'top_left': (615, 345)}",2437577.28336,1368524.98088,484.617245325
617,346,47.1534156799,-112.5599823,35,2,[  0 128   0],47.183219909667969,-112.76101684570312,"{'top_right': (617, 345), 'bottom_left': (616, 346), 'bottom_right': (617, 346), 'top_left': (616, 345)}",2419397.91751,1356074.6777,483.912819436
618,346,47.0466270447,-112.804504395,36,2,[  0 128   0],47.075828552246094,-113.00517272949219,"{'top_right': (618, 345), 'bottom_left': (617, 346), 'bottom_right': (618, 346), 'top_left': (617, 345)}",2401243.29717,1343617.80906,483.206854092
607,347,48.3574829102,-110.191070557,37,2,[  0 128   0],48.393193244934082,-110.39645195007324,"{'top_right': (607, 346), 'bottom_left': (606, 347), 'bottom_right': (607, 347), 'top_left': (606, 346)}",2589922.0088,1498631.20662,491.828611117
608,347,48.2568321228,-110.449821472,38,2,[  0 128   0],48.291900634765625,-110.6549015045166,"{'top_right': (608, 346), 'bottom_left': (607, 347), 'bottom_right': (608, 347), 'top_left': (607, 346)}",2571514.70754,1486220.88305,491.169061354
609,347,48.1554718018,-110.707206726,39,2,[  0 128   0],48.18990421295166,-110.91197967529297,"{'top_right': (609, 346), 'bottom_left': (608, 347), 'bottom_right': (609, 347), 'top_left': (608, 346)}",2553130.70772,1473802.50033,490.513475699
610,347,48.0534133911,-110.963233948,40,2,[  0 128   0],48.087212562561035,-111.16768455505371,"{'top_right': (610, 346), 'bottom_left': (609, 347), 'bottom_right': (610, 347), 'top_left': (609, 346)}",2534770.35612,1461376.31402,489.845926836
611,347,47.9506645203,-111.217887878,41,2,[  0 128   0],47.983834266662598,-111.42201614379883,"{'top_right': (611, 346), 'bottom_left': (610, 347), 'bottom_right': (611, 347), 'top_left': (610, 346)}",2516433.87518,1448942.57307,489.1702726
612,347,47.8472328186,-111.471183777,42,2,[  0 128   0],47.879776000976562,-111.67497444152832,"{'top_right': (612, 346), 'bottom_left': (611, 347), 'bottom_right': (612, 347), 'top_left': (611, 346)}",2498121.51281,1436501.31678,488.490546092
613,347,47.7431259155,-111.723114014,43,2,[  0 128   0],47.775046348571777,-111.92656135559082,"{'top_right': (613, 346), 'bottom_left': (612, 347), 'bottom_right': (613, 347), 'top_left': (612, 346)}",2479833.37885,1424052.79205,487.805762739
614,347,47.6383514404,-111.973678589,44,2,[  0 128   0],47.669652938842773,-112.17678070068359,"{'top_right': (614, 346), 'bottom_left': (613, 347), 'bottom_right': (614, 347), 'top_left': (613, 346)}",2461569.45876,1411597.1381,487.118575786
615,347,47.5329170227,-112.222885132,45,2,[  0 128   0],47.563601493835449,-112.42563247680664,"{'top_right': (615, 346), 'bottom_left': (614, 347), 'bottom_right': (615, 347), 'top_left': (614, 346)}",2443330.04324,1399134.29795,486.425323319
616,347,47.4268302917,-112.470733643,46,2,[  0 128   0],47.456902503967285,-112.67311859130859,"{'top_right': (616, 346), 'bottom_left': (615, 347), 'bottom_right': (616, 347), 'top_left': (615, 346)}",2425115.27452,1386664.74086,485.7203711
617,347,47.3201026917,-112.717224121,47,2,[  0 128   0],47.349563598632812,-112.91923904418945,"{'top_right': (617, 346), 'bottom_left': (616, 347), 'bottom_right': (617, 347), 'top_left': (616, 346)}",2406925.46418,1374188.62587,485.011082446
618,347,47.2127342224,-112.962356567,48,2,[  0 128   0],47.24159049987793,-113.16399765014648,"{'top_right': (618, 346), 'bottom_left': (617, 347), 'bottom_right': (618, 347), 'top_left': (617, 346)}",2388760.65441,1361705.8942,484.30183516
619,347,47.1047401428,-113.206138611,49,2,[  0 128   0],47.132991790771484,-113.40740013122559,"{'top_right': (619, 346), 'bottom_left': (618, 347), 'bottom_right': (619, 347), 'top_left': (618, 346)}",2370620.74464,1349216.8065,483.589078339
606,348,48.6303520203,-110.081787109,50,2,[  0 128   0],48.666384696960449,-110.28855323791504,"{'top_right': (606, 347), 'bottom_left': (605, 348), 'bottom_right': (606, 348), 'top_left': (605, 347)}",2595972.1306,1529443.72466,493.617456864
607,348,48.5298423767,-110.342697144,51,2,[  0 128   0],48.565228462219238,-110.54915809631348,"{'top_right': (607, 347), 'bottom_left': (606, 348), 'bottom_right': (607, 348), 'top_left': (606, 347)}",2577530.00653,1517015.91285,492.961670572
608,348,48.4286155701,-110.602218628,52,2,[  0 128   0],48.463360786437988,-110.80836868286133,"{'top_right': (608, 347), 'bottom_left': (607, 348), 'bottom_right': (608, 348), 'top_left': (607, 347)}",2559111.52368,1504580.05573,492.296956696
609,348,48.3266830444,-110.860359192,53,2,[  0 128   0],48.360788345336914,-111.06618881225586,"{'top_right': (609, 347), 'bottom_left': (608, 348), 'bottom_right': (609, 348), 'top_left': (608, 347)}",2540716.61726,1492136.15966,491.634055168
610,348,48.2240486145,-111.117118835,54,2,[  0 128   0],48.257518768310547,-111.3226203918457,"{'top_right': (610, 347), 'bottom_left': (609, 348), 'bottom_right': (610, 348), 'top_left': (609, 347)}",2522345.36946,1479684.35014,490.963633823
611,348,48.1207237244,-111.372497559,55,2,[  0 128   0],48.153562545776367,-111.57766342163086,"{'top_right': (611, 347), 'bottom_left': (610, 348), 'bottom_right': (611, 348), 'top_left': (610, 347)}",2503998.00312,1467225.08097,490.285884188
612,348,48.0167160034,-111.626495361,56,2,[  0 128   0],48.048925399780273,-111.8313159942627,"{'top_right': (612, 347), 'bottom_left': (611, 348), 'bottom_right': (612, 348), 'top_left': (611, 347)}",2485674.92421,1454758.28489,489.603365472
613,348,47.9120292664,-111.879104614,57,2,[  0 128   0],47.943614959716797,-112.08358192443848,"{'top_right': (613, 347), 'bottom_left': (612, 348), 'bottom_right': (613, 348), 'top_left': (612, 347)}",2467376.11726,1442284.08918,488.916425263
614,348,47.806678772,-112.130348206,58,2,[  0 128   0],47.837639808654785,-112.33446502685547,"{'top_right': (614, 347), 'bottom_left': (613, 348), 'bottom_right': (614, 348), 'top_left': (613, 347)}",2449101.57498,1429802.73255,488.22665141
615,348,47.7006645203,-112.380210876,59,2,[  0 128   0],47.731005668640137,-112.58396530151367,"{'top_right': (615, 347), 'bottom_left': (614, 348), 'bottom_right': (615, 348), 'top_left': (614, 347)}",2430851.59883,1417314.15093,487.532299641
616,348,47.5939941406,-112.628700256,60,2,[  0 128   0],47.623722076416016,-112.83208274841309,"{'top_right': (616, 347), 'bottom_left': (615, 348), 'bottom_right': (616, 348), 'top_left': (615, 347)}",2412626.48949,1404818.70517,486.826706381
617,348,47.4866828918,-112.875816345,61,2,[  0 128   0],47.515798568725586,-113.07882118225098,"{'top_right': (617, 347), 'bottom_left': (616, 348), 'bottom_right': (617, 348), 'top_left': (616, 347)}",2394426.27771,1392316.74994,486.11432644
618,348,47.3787345886,-113.121559143,62,2,[  0 128   0],47.40723991394043,-113.32418441772461,"{'top_right': (618, 347), 'bottom_left': (617, 348), 'bottom_right': (618, 348), 'top_left': (617, 347)}",2376251.02001,1379808.11539,485.404448146
619,348,47.2701530457,-113.365936279,63,2,[  0 128   0],47.298054695129395,-113.56817436218262,"{'top_right': (619, 347), 'bottom_left': (618, 348), 'bottom_right': (619, 348), 'top_left': (618, 347)}",2358100.91586,1367293.06291,484.689415494
620,348,47.1609535217,-113.608955383,64,2,[  0 128   0],47.188251495361328,-113.810791015625,"{'top_right': (620, 347), 'bottom_left': (619, 348), 'bottom_right': (620, 348), 'top_left': (619, 347)}",2339976.32267,1354771.85903,483.963243569
621,348,47.0511360168,-113.850601196,65,2,[  0 128   0],47.077836990356445,-114.05204010009766,"{'top_right': (621, 347), 'bottom_left': (620, 348), 'bottom_right': (621, 348), 'top_left': (620, 347)}",2321877.18133,1342244.55366,483.235333703
606,349,48.8032150269,-110.234016418,66,2,[  0 128   0],48.838919639587402,-110.44187355041504,"{'top_right': (606, 348), 'bottom_left': (605, 349), 'bottom_right': (606, 349), 'top_left': (605, 348)}",2583563.92192,1547867.79565,494.736388592
607,349,48.702129364,-110.49571228,67,2,[  0 128   0],48.737186431884766,-110.70325469970703,"{'top_right': (607, 348), 'bottom_left': (606, 349), 'bottom_right': (607, 349), 'top_left': (606, 348)}",2565110.66442,1535414.5558,494.080913778
608,349,48.6003265381,-110.756004333,68,2,[  0 128   0],48.634740829467773,-110.96322441101074,"{'top_right': (608, 348), 'bottom_left': (607, 349), 'bottom_right': (608, 349), 'top_left': (607, 348)}",2546681.15474,1522953.28522,493.414027522
609,349,48.4978179932,-111.014892578,69,2,[  0 128   0],48.531589508056641,-111.22178840637207,"{'top_right': (609, 348), 'bottom_left': (608, 349), 'bottom_right': (609, 349), 'top_left': (608, 348)}",2528275.2003,1510483.97552,492.750500191
610,349,48.3946037292,-111.272384644,70,2,[  0 128   0],48.427738189697266,-111.47894668579102,"{'top_right': (610, 348), 'bottom_left': (609, 349), 'bottom_right': (610, 349), 'top_left': (609, 348)}",2509893.04525,1498006.54088,492.082419274
611,349,48.2906990051,-111.52848053,71,2,[  0 128   0],48.323198318481445,-111.73469924926758,"{'top_right': (611, 348), 'bottom_left': (610, 349), 'bottom_right': (611, 349), 'top_left': (610, 348)}",2491534.91823,1485521.53271,491.400553242
612,349,48.1861114502,-111.783180237,72,2,[  0 128   0],48.217978477478027,-111.98904609680176,"{'top_right': (612, 348), 'bottom_left': (611, 349), 'bottom_right': (612, 349), 'top_left': (611, 348)}",2473201.08131,1473029.18686,490.712681795
613,349,48.0808448792,-112.036483765,73,2,[  0 128   0],48.112083435058594,-112.24198913574219,"{'top_right': (613, 348), 'bottom_left': (612, 349), 'bottom_right': (613, 349), 'top_left': (612, 348)}",2454891.68652,1460529.31213,490.024838004
614,349,47.9749069214,-112.288391113,74,2,[  0 128   0],48.005521774291992,-112.49353218078613,"{'top_right': (614, 348), 'bottom_left': (613, 349), 'bottom_right': (614, 349), 'top_left': (613, 348)}",2436606.73884,1448022.13946,489.330852912
615,349,47.868309021,-112.538909912,75,2,[  0 128   0],47.89830207824707,-112.74367904663086,"{'top_right': (615, 348), 'bottom_left': (614, 349), 'bottom_right': (615, 349), 'top_left': (614, 348)}",2418346.2565,1435507.90516,488.634017168
616,349,47.7610549927,-112.788040161,76,2,[  0 128   0],47.790431022644043,-112.99242782592773,"{'top_right': (616, 348), 'bottom_left': (615, 349), 'bottom_right': (616, 349), 'top_left': (615, 348)}",2400110.70417,1422986.65073,487.929420752
617,349,47.6531562805,-113.035774231,77,2,[  0 128   0],47.681918144226074,-113.23978042602539,"{'top_right': (617, 348), 'bottom_left': (616, 349), 'bottom_right': (617, 349), 'top_left': (616, 348)}",2381900.26726,1410458.72777,487.215240594
618,349,47.5446205139,-113.28213501,78,2,[  0 128   0],47.572771072387695,-113.48574447631836,"{'top_right': (618, 348), 'bottom_left': (617, 349), 'bottom_right': (618, 349), 'top_left': (617, 348)}",2363714.72118,1397924.27021,486.503141629
619,349,47.4354515076,-113.527107239,79,2,[  0 128   0],47.462995529174805,-113.73031806945801,"{'top_right': (619, 348), 'bottom_left': (618, 349), 'bottom_right': (619, 349), 'top_left': (618, 348)}",2345554.57118,1385383.22118,485.783422973
620,349,47.3256607056,-113.770698547,80,2,[  0 128   0],47.352601051330566,-113.97350311279297,"{'top_right': (620, 348), 'bottom_left': (619, 349), 'bottom_right': (620, 349), 'top_left': (619, 348)}",2327420.04114,1372835.94238,485.051463097
621,349,47.2152557373,-114.012908936,81,2,[  0 128   0],47.241596221923828,-114.21530723571777,"{'top_right': (621, 348), 'bottom_left': (620, 349), 'bottom_right': (621, 349), 'top_left': (620, 348)}",2309310.93846,1360282.68756,484.321219324
622,349,47.1042442322,-114.253753662,82,2,[  0 128   0],47.129986763000488,-114.45573043823242,"{'top_right': (622, 348), 'bottom_left': (621, 349), 'bottom_right': (622, 349), 'top_left': (621, 348)}",2291227.66017,1347723.40523,483.587224448
605,350,49.0769348145,-110.123748779,83,2,[  0 128   0],49.112968444824219,-110.3330192565918,"{'top_right': (605, 349), 'bottom_left': (604, 350), 'bottom_right': (605, 350), 'top_left': (604, 349)}",2589616.08887,1578776.06051,496.512172495
606,350,48.9759979248,-110.387641907,84,2,[  0 128   0],49.011377334594727,-110.59660339355469,"{'top_right': (606, 349), 'bottom_left': (605, 350), 'bottom_right': (606, 350), 'top_left': (605, 349)}",2571128.23096,1566305.75634,495.859767383
607,350,48.8743362427,-110.650123596,85,2,[  0 128   0],48.909063339233398,-110.8587589263916,"{'top_right': (607, 349), 'bottom_left': (606, 350), 'bottom_right': (607, 350), 'top_left': (606, 349)}",2552664.00559,1553827.11035,495.198042442
608,350,48.7719535828,-110.911178589,86,2,[  0 128   0],48.806035041809082,-111.11948776245117,"{'top_right': (608, 349), 'bottom_left': (607, 350), 'bottom_right': (608, 350), 'top_left': (607, 349)}",2534223.48511,1541340.32973,494.529197065
609,350,48.6688652039,-111.170822144,87,2,[  0 128   0],48.702300071716309,-111.3787956237793,"{'top_right': (609, 349), 'bottom_left': (608, 350), 'bottom_right': (609, 350), 'top_left': (608, 349)}",2515806.48283,1528845.50625,493.864210767
610,350,48.565071106,-111.42905426,88,2,[  0 128   0],48.597864151000977,-111.63668060302734,"{'top_right': (610, 349), 'bottom_left': (609, 350), 'bottom_right': (610, 350), 'top_left': (609, 349)}",2497413.3937,1516342.55388,493.195261202
611,350,48.4605789185,-111.68586731,89,2,[  0 128   0],48.49273681640625,-111.89314079284668,"{'top_right': (611, 349), 'bottom_left': (610, 350), 'bottom_right': (611, 350), 'top_left': (610, 349)}",2479044.60862,1503831.81013,492.512010568
612,350,48.3554039001,-111.941268921,90,2,[  0 128   0],48.386929512023926,-112.14817810058594,"{'top_right': (612, 349), 'bottom_left': (611, 350), 'bottom_right': (612, 350), 'top_left': (611, 349)}",2460700.2479,1491313.81331,491.818041914
613,350,48.2495536804,-112.195251465,91,2,[  0 128   0],48.28044605255127,-112.40179824829102,"{'top_right': (613, 349), 'bottom_left': (612, 350), 'bottom_right': (613, 350), 'top_left': (612, 349)}",2442380.19811,1478788.24821,491.128688149
614,350,48.1430282593,-112.4478302,92,2,[  0 128   0],48.173294067382812,-112.65400123596191,"{'top_right': (614, 349), 'bottom_left': (613, 350), 'bottom_right': (614, 350), 'top_left': (613, 349)}",2424084.76201,1466255.2442,490.433812607
615,350,48.0358428955,-112.698997498,93,2,[  0 128   0],48.065484046936035,-112.9047908782959,"{'top_right': (615, 349), 'bottom_left': (614, 350), 'bottom_right': (615, 350), 'top_left': (614, 349)}",2405813.96442,1453715.24162,489.732886426
616,350,47.9280014038,-112.948768616,94,2,[  0 128   0],47.957022666931152,-113.1541690826416,"{'top_right': (616, 349), 'bottom_left': (615, 350), 'bottom_right': (616, 350), 'top_left': (615, 349)}",2387567.99862,1441168.26598,489.027502768
617,350,47.8195114136,-113.197128296,95,2,[  0 128   0],47.847917556762695,-113.40213203430176,"{'top_right': (617, 349), 'bottom_left': (616, 350), 'bottom_right': (617, 350), 'top_left': (616, 349)}",2369347.49438,1428614.46108,488.310441715
618,350,47.7103843689,-113.444084167,96,2,[  0 128   0],47.738177299499512,-113.64869117736816,"{'top_right': (618, 349), 'bottom_left': (617, 350), 'bottom_right': (618, 350), 'top_left': (617, 349)}",2351151.95404,1416054.05274,487.59439906
619,350,47.6006278992,-113.689651489,97,2,[  0 128   0],47.627808570861816,-113.89384651184082,"{'top_right': (619, 349), 'bottom_left': (618, 350), 'bottom_right': (619, 350), 'top_left': (618, 349)}",2332981.74901,1403487.08029,486.871495384
620,350,47.4902420044,-113.933815002,98,2,[  0 128   0],47.516819953918457,-114.13759803771973,"{'top_right': (620, 349), 'bottom_left': (619, 350), 'bottom_right': (620, 350), 'top_left': (619, 349)}",2314837.26052,1390913.79565,486.13998238
621,350,47.3792457581,-114.176589966,99,2,[  0 128   0],47.405220031738281,-114.37995338439941,"{'top_right': (621, 349), 'bottom_left': (620, 350), 'bottom_right': (621, 350), 'top_left': (620, 349)}",2296718.30979,1378334.44653,485.407278288
622,350,47.2676391602,-114.417976379,100,2,[  0 128   0],47.293015480041504,-114.62091445922852,"{'top_right': (622, 349), 'bottom_left': (621, 350), 'bottom_right': (622, 350), 'top_left': (621, 349)}",2278625.16072,1365749.07918,484.668825328
623,350,47.1554336548,-114.657974243,101,2,[  0 128   0],47.180213928222656,-114.86048316955566,"{'top_right': (623, 349), 'bottom_left': (622, 350), 'bottom_right': (623, 350), 'top_left': (622, 349)}",2260558.08753,1353157.84806,483.925752885
624,350,47.0426330566,-114.896591187,102,2,[  0 128   0],47.066822052001953,-115.09866523742676,"{'top_right': (624, 349), 'bottom_left': (623, 350), 'bottom_right': (624, 350), 'top_left': (623, 349)}",2242517.08662,1340560.80434,483.182283775
604,351,49.3510093689,-110.011863708,103,2,[  0 128   0],49.387370109558105,-110.22256088256836,"{'top_right': (604, 350), 'bottom_left': (603, 351), 'bottom_right': (604, 351), 'top_left': (603, 350)}",2595686.48754,1609740.37209,498.277112979
605,351,49.2502288818,-110.277992249,104,2,[  0 128   0],49.285928726196289,-110.48838233947754,"{'top_right': (605, 350), 'bottom_left': (604, 351), 'bottom_right': (605, 351), 'top_left': (604, 350)}",2577164.12053,1597253.30347,497.632072157
606,351,49.1487121582,-110.542694092,105,2,[  0 128   0],49.18375301361084,-110.75275993347168,"{'top_right': (606, 350), 'bottom_left': (605, 351), 'bottom_right': (606, 351), 'top_left': (605, 350)}",2558665.1161,1584757.48223,496.979944704
607,351,49.0464630127,-110.805953979,106,2,[  0 128   0],49.080853462219238,-111.01569175720215,"{'top_right': (607, 350), 'bottom_left': (606, 351), 'bottom_right': (607, 351), 'top_left': (606, 350)}",2540189.80533,1572253.33326,496.314538211
608,351,48.9435005188,-111.067779541,107,2,[  0 128   0],48.977238655090332,-111.27717971801758,"{'top_right': (608, 350), 'bottom_left': (607, 351), 'bottom_right': (608, 351), 'top_left': (607, 350)}",2521738.27321,1559741.05615,495.645884385
609,351,48.8398208618,-111.328170776,108,2,[  0 128   0],48.872915267944336,-111.5372257232666,"{'top_right': (609, 350), 'bottom_left': (608, 351), 'bottom_right': (609, 351), 'top_left': (608, 350)}",2503310.63022,1547220.64304,494.975218365
610,351,48.7354431152,-111.587135315,109,2,[  0 128   0],48.767890930175781,-111.79583358764648,"{'top_right': (610, 350), 'bottom_left': (609, 351), 'bottom_right': (610, 351), 'top_left': (609, 350)}",2484906.85513,1534692.18983,494.300367406
611,351,48.6303634644,-111.844665527,110,2,[  0 128   0],48.662174224853516,-112.05300140380859,"{'top_right': (611, 350), 'bottom_left': (610, 351), 'bottom_right': (611, 351), 'top_left': (610, 350)}",2466527.35531,1522155.92121,493.617132273
612,351,48.5246009827,-112.100761414,111,2,[  0 128   0],48.555774688720703,-112.30872917175293,"{'top_right': (612, 350), 'bottom_left': (611, 351), 'bottom_right': (612, 351), 'top_left': (611, 350)}",2448172.41172,1509612.16247,492.923180771
613,351,48.4181594849,-112.355430603,112,2,[  0 128   0],48.448698043823242,-112.56302452087402,"{'top_right': (613, 350), 'bottom_left': (612, 351), 'bottom_right': (613, 351), 'top_left': (612, 350)}",2429841.77407,1497060.79817,492.233357607
614,351,48.3110427856,-112.608680725,113,2,[  0 128   0],48.340951919555664,-112.81588554382324,"{'top_right': (614, 350), 'bottom_left': (613, 351), 'bottom_right': (614, 351), 'top_left': (613, 350)}",2411535.89764,1484501.95502,491.534820977
